calrebound 0
Tuning rebound for mallet #0
  pass 1: sweep strike duration
R,110,250,T,76,3549,1060
R,110,250,T,80,2820,1060
R,110,250,T,84,2820,1060
R,110,250,T,88,4975,1060
R,110,250,T,92,4975,1060
R,110,250,T,96,4084,1060
R,110,250,T,100,4084,1060
R,110,250,T,104,3683,1060
R,110,250,T,108,3683,1060
R,110,250,T,112,2960,1060
R,110,250,T,116,2960,1060
R,110,250,T,120,3242,1060
R,110,250,T,124,3820,1060
R,110,250,T,128,3820,1060
R,110,250,T,132,7007,1060
R,110,250,T,136,7007,1060
R,110,250,T,140,63578,1060
R,110,250,T,144,63578,1060
R,110,250,T,148,109432,1060
R,110,250,T,152,109432,1060
R,110,250,T,156,88102,1060
R,110,250,T,160,88102,1060
R,110,250,T,164,70127,1060
R,110,250,T,168,70127,1060
R,110,250,T,172,49161,1060
R,110,250,T,176,49161,1060
R,110,250,T,180,39300,1060
R,110,250,T,184,39300,1060
R,110,250,T,188,29367,1060
R,110,250,T,192,29367,1060
R,110,250,T,196,23247,1060
R,110,250,T,200,23247,1060
R,110,250,T,204,22657,1060
R,110,250,T,208,22657,1060
R,110,250,T,212,17486,1060
R,110,250,T,216,17486,1060
R,110,250,T,220,14108,1060
R,110,250,T,224,14108,1060
R,110,250,T,228,10716,1060
R,110,250,T,232,10716,1060
R,110,250,T,236,11540,1060
R,110,250,T,240,11540,1060
R,110,250,T,244,10472,1060
R,110,250,T,248,10472,1060
R,110,250,T,252,7581,1060
R,110,250,T,256,7581,1060
R,110,250,T,260,6101,1060
R,110,250,T,264,6101,1060
R,110,250,T,268,6462,1060
R,110,250,T,272,6462,1060
R,110,250,T,276,5516,1060
R,110,250,T,280,5516,1060
R,110,250,T,284,4165,1060
R,110,250,T,288,3241,1060
R,110,250,T,292,3241,1060
R,110,250,T,296,2506,1060
R,110,250,T,300,2506,1060
R,110,250,T,304,3125,1060
R,110,250,T,308,3125,1060
R,110,250,T,312,3023,1060
R,110,250,T,316,3023,1060
R,110,250,T,321,2313,1060
R,110,250,T,325,2313,1060
R,110,250,T,329,2109,1060
R,110,250,T,333,2109,1060
R,110,250,T,337,2002,1060
R,110,250,T,341,2002,1060
R,110,250,T,345,3165,1060
R,110,250,T,349,3165,1060
R,110,250,T,353,2137,1060
R,110,250,T,357,2137,1060
R,110,250,T,361,2012,1060
R,110,250,T,365,2012,1060
R,110,250,T,369,2459,1060
R,110,250,T,373,2459,1060
R,110,250,T,377,2823,1060
R,110,250,T,381,2823,1060
R,110,250,T,385,2720,1060
R,110,250,T,389,2720,1060
R,110,250,T,393,2047,1060
R,110,250,T,397,2047,1060
R,110,250,T,401,1891,1060
R,110,250,T,405,1891,1060
R,110,250,T,409,37397,1060
R,110,250,T,413,67609,1060
R,110,250,T,417,67609,1060
R,110,250,T,421,52999,1060
R,110,250,T,425,52999,1060
R,110,250,T,429,39636,1060
R,110,250,T,433,39636,1060
R,110,250,T,437,34033,1060
R,110,250,T,441,34033,1060
R,110,250,T,446,31635,1060
R,110,250,T,450,31635,1060
R,110,250,T,454,23924,1060
R,110,250,T,458,23924,1060
R,110,250,T,462,19126,1060
R,110,250,T,466,19126,1060
R,110,250,T,470,16383,1060
R,110,250,T,474,16383,1060
R,110,250,T,478,13849,1060
R,110,250,T,482,13849,1060
R,110,250,T,486,9354,1060
R,110,250,T,490,9354,1060
R,110,250,T,494,6744,1060
R,110,250,T,498,6744,1060
R,110,250,T,502,5462,1060
R,110,250,T,506,5462,1060
R,110,250,T,510,5319,1060
R,110,250,T,514,5319,1060
R,110,250,T,518,5664,1060
R,110,250,T,522,5664,1060
R,110,250,T,526,3970,1060
R,110,250,T,530,3970,1060
R,110,250,T,534,3571,1060
R,110,250,T,538,3044,1060
R,110,250,T,542,3044,1060
R,110,250,T,546,2284,1060
R,110,250,T,550,2284,1060
R,110,250,T,554,1781,1060
R,110,250,T,558,1781,1060
R,110,250,T,562,1891,1060
R,110,250,T,566,1891,1060
R,110,250,T,571,2043,1060
R,110,250,T,575,2043,1060
R,110,250,T,579,3324,1060
